Date,Open,High,Low,Close,Adj Close,Volume
2015-11-10,132.397995,132.766006,131.740005,132.408005,132.408005,0
2015-11-11,132.153000,132.389999,131.740005,132.154999,132.154999,0
2015-11-12,132.119995,132.565002,131.522995,132.100006,132.100006,0
2015-11-13,132.496002,132.500000,131.576004,132.509995,132.509995,0
2015-11-16,130.863007,132.186005,130.863007,130.899994,130.899994,0
2015-11-17,131.720001,131.759995,131.195999,131.722000,131.722000,0
2015-11-18,131.376007,131.766006,131.089996,131.369995,131.369995,0
2015-11-19,131.807999,132.210007,131.429993,131.796997,131.796997,0
2015-11-20,131.826004,131.830002,131.009003,131.820007,131.820007,0
2015-11-23,130.759995,131.020004,130.552002,130.768997,130.768997,0
2015-11-24,130.770004,130.770004,130.210999,130.781998,130.781998,0
2015-11-25,130.386002,130.720993,129.750000,130.369995,130.369995,0
2015-11-26,130.320007,130.345001,129.899994,130.320999,130.320999,0
2015-11-27,130.072006,130.141006,129.667999,130.029999,130.029999,0
2015-11-30,129.994003,130.276001,129.813004,129.960007,129.960007,0
2015-12-01,130.223999,130.772003,129.772003,130.220001,130.220001,0
2015-12-02,130.608002,130.919998,130.317993,130.600006,130.600006,0
2015-12-03,130.750000,133.834000,130.160004,130.750000,130.750000,0
2015-12-04,133.897995,134.528000,133.350998,133.884003,133.884003,0
2015-12-07,134.048996,134.048996,133.279999,134.039993,134.039993,0
2015-12-08,133.572006,133.858002,133.470001,133.565994,133.565994,0
2015-12-09,133.889999,134.214996,133.759995,133.878998,133.878998,0
2015-12-10,134.037994,134.050995,132.779007,134.029999,134.029999,0
2015-12-11,133.220001,133.770004,132.867004,133.238007,133.238007,0
2015-12-14,132.744995,133.210007,132.460007,132.759995,132.759995,0
2015-12-15,133.126999,133.511002,132.867996,133.100006,133.100006,0
2015-12-16,133.016006,133.488007,132.901993,133.050995,133.050995,0
2015-12-17,133.177002,133.229996,132.649994,133.160004,133.160004,0
2015-12-18,132.759995,133.623001,131.054001,132.764999,132.764999,0
2015-12-21,131.845001,132.313004,131.658005,131.845001,131.845001,0
2015-12-22,132.257004,132.697006,132.100006,132.240005,132.240005,0
2015-12-23,132.500000,132.520004,131.673996,132.500000,132.500000,0
2015-12-24,131.929993,131.990005,131.559998,131.919998,131.919998,0
2015-12-25,131.906998,131.955002,131.559998,131.906998,131.906998,0
2015-12-28,131.830002,132.451996,131.830002,131.824997,131.824997,0
2015-12-29,132.102005,132.330002,131.389999,132.106995,132.106995,0
2015-12-30,131.679993,131.903000,131.449997,131.703003,131.703003,0
2015-12-31,131.720001,131.759995,130.647995,131.699997,131.699997,0
2016-01-01,130.612000,130.679993,130.570007,130.612000,130.612000,0
2016-01-04,130.550003,130.630005,128.908005,130.576004,130.576004,0
2016-01-05,129.298996,129.455994,127.510002,129.300003,129.300003,0
2016-01-06,128.037003,128.059998,127.019997,128.031998,128.031998,0
2016-01-07,127.820000,128.212006,126.839996,127.804001,127.804001,0
2016-01-08,128.408005,128.940002,128.084000,128.417999,128.417999,0
2016-01-11,128.029999,128.440002,127.379997,128.069000,128.069000,0
2016-01-12,127.755997,127.991997,127.650002,127.730003,127.730003,0
2016-01-13,127.760002,128.507996,127.639999,127.769997,127.769997,0
2016-01-14,127.800003,128.742996,127.732002,127.809998,127.809998,0
2016-01-15,128.356995,128.375000,127.707001,128.328995,128.328995,0
2016-01-18,127.739998,127.930000,127.369003,127.750000,127.750000,0
2016-01-19,127.860001,128.548004,127.787003,127.860001,127.860001,0
2016-01-20,128.259995,128.335999,126.692001,128.261993,128.261993,0
2016-01-21,127.440002,127.764999,126.220001,127.388000,127.388000,0
2016-01-22,128.048004,128.408005,127.440002,128.039993,128.039993,0
2016-01-25,128.000000,128.488007,127.852997,128.020004,128.020004,0
2016-01-26,128.309998,128.507004,127.809998,128.294998,128.294998,0
2016-01-27,128.580002,129.212006,128.264008,128.589996,128.589996,0
2016-01-28,129.160004,129.985992,128.947006,129.151993,129.151993,0
2016-01-29,130.044006,132.244003,129.600006,130.039993,130.039993,0
2016-02-01,131.363998,131.992004,131.270004,131.369995,131.369995,0
2016-02-02,131.677994,131.951004,131.029999,131.669998,131.669998,0
2016-02-03,130.860992,130.940002,130.139008,130.880997,130.880997,0
2016-02-04,131.061996,131.634995,130.634995,131.020004,131.020004,0
2016-02-05,130.860001,131.014999,130.212006,130.869995,130.869995,0
2016-02-08,130.320007,130.886993,128.804001,130.322006,130.322006,0
2016-02-09,129.410004,129.919006,128.285004,129.410004,129.410004,0
2016-02-10,130.028000,130.029999,128.251007,130.037003,130.037003,0
2016-02-11,127.778000,127.940002,125.856003,127.739998,127.739998,0
2016-02-12,127.279999,127.639000,126.452003,127.305000,127.305000,0
2016-02-15,127.583000,127.942001,127.255997,127.567001,127.567001,0
2016-02-16,127.793999,128.151993,126.674004,127.750000,127.750000,0
2016-02-17,127.174004,127.348999,126.660004,127.135002,127.135002,0
2016-02-18,127.094002,127.094002,126.040001,127.075996,127.075996,0
2016-02-19,125.805000,125.879997,125.089996,125.785004,125.785004,0
2016-02-22,125.139999,125.540001,124.529999,125.103996,125.103996,0
2016-02-23,124.530998,124.556000,123.072998,124.545998,124.545998,0
2016-02-24,123.359001,123.584000,122.472000,123.334999,123.334999,0
2016-02-25,123.422997,124.441002,123.320000,123.434998,123.434998,0
2016-02-26,124.709999,124.987000,124.236000,124.668999,124.668999,0
2016-02-29,124.220001,124.348999,122.521004,124.160004,124.160004,0
2016-03-01,122.367996,123.649002,122.117996,122.389999,122.389999,0
2016-03-02,123.890999,124.345001,123.230003,123.930000,123.930000,0
2016-03-03,123.339996,124.244003,123.277000,123.320000,123.320000,0
2016-03-04,124.427002,125.262001,123.959999,124.430000,124.430000,0
2016-03-07,125.107002,125.107002,124.230003,125.110001,125.110001,0
2016-03-08,124.973999,124.973999,124.253998,124.948997,124.948997,0
2016-03-09,123.959999,124.482002,123.050003,123.939003,123.939003,0
2016-03-10,124.379997,126.719002,123.741997,124.424004,124.424004,0
2016-03-11,126.117996,126.924004,126.089996,126.140999,126.140999,0
2016-03-14,127.028000,127.139999,126.135002,127.028999,127.028999,0
2016-03-15,126.329002,126.459999,125.120003,126.349998,126.349998,0
2016-03-16,125.629997,126.109001,125.550003,125.628998,125.628998,0
2016-03-17,126.512001,126.620003,125.348999,126.471001,126.471001,0
2016-03-18,126.024002,126.183998,125.300003,125.984001,125.984001,0
2016-03-21,125.641998,126.059998,125.220001,125.665001,125.665001,0
2016-03-22,125.991997,126.252998,124.700996,125.983002,125.983002,0
2016-03-23,125.949997,126.210999,125.529999,125.943001,125.943001,0
2016-03-24,125.657997,126.120003,125.410004,125.648003,125.648003,0
2016-03-25,125.974998,126.436996,125.940002,125.978996,125.978996,0
2016-03-28,126.594002,127.031998,126.510002,126.570000,126.570000,0
2016-03-29,126.970001,127.425003,126.795998,126.962997,126.962997,0
2016-03-30,127.181999,127.800003,126.790001,127.209999,127.209999,0
2016-03-31,127.316002,128.210007,126.959999,127.355003,127.355003,0
2016-04-01,127.983002,128.160004,127.433998,128.009995,128.009995,0
2016-04-04,127.279999,127.337997,126.467003,127.279999,127.279999,0
2016-04-05,126.660004,126.660004,125.282997,126.681000,126.681000,0
2016-04-06,125.589996,125.823997,125.080002,125.620003,125.620003,0
2016-04-07,125.085999,125.178001,122.570999,125.077003,125.077003,0
2016-04-08,123.339996,124.224998,123.269997,123.287003,123.287003,0
2016-04-11,123.500000,123.711998,122.858002,123.521004,123.521004,0
2016-04-12,123.164001,123.981003,123.128998,123.171997,123.171997,0
2016-04-13,123.685997,123.849998,123.016998,123.690002,123.690002,0
2016-04-14,123.394997,123.410004,122.739998,123.410004,123.410004,0
2016-04-15,123.150002,123.559998,122.750000,123.160004,123.160004,0
2016-04-18,122.124001,123.288002,121.720001,122.019997,122.019997,0
2016-04-19,123.332001,124.429001,123.254997,123.335999,123.335999,0
2016-04-20,124.010002,124.311996,123.540001,124.080002,124.080002,0
2016-04-21,124.133003,124.907997,123.446999,124.135002,124.135002,0
2016-04-22,123.599998,125.466003,123.400002,123.553001,123.553001,0
2016-04-25,125.179001,125.309998,124.815002,125.166000,125.166000,0
2016-04-26,125.172997,125.914001,124.709000,125.217003,125.217003,0
2016-04-27,125.658997,126.040001,125.440002,125.662003,125.662003,0
2016-04-28,126.300003,126.449997,122.570999,126.349998,126.349998,0
2016-04-29,122.779999,122.910004,121.765999,122.739998,122.739998,0
2016-05-02,122.024002,122.850998,121.876999,122.019997,122.019997,0
2016-05-03,122.635002,122.747002,122.120003,122.627998,122.627998,0
2016-05-04,122.718002,123.235001,122.330002,122.699997,122.699997,0
2016-05-05,122.889999,123.121002,122.110001,122.860001,122.860001,0
2016-05-06,122.386002,122.448997,121.480003,122.322998,122.322998,0
2016-05-09,122.209000,123.704002,122.169998,122.279999,122.279999,0
2016-05-10,123.369003,124.400002,123.322998,123.333000,123.333000,0
2016-05-11,124.208000,124.265999,123.625999,124.189003,124.189003,0
2016-05-12,123.870003,124.620003,123.699997,123.866997,123.866997,0
2016-05-13,124.108002,124.108002,123.071999,124.099998,124.099998,0
2016-05-16,122.964996,123.398003,122.901001,122.955002,122.955002,0
2016-05-17,123.411003,124.160004,123.233002,123.400002,123.400002,0
2016-05-18,123.338997,123.906998,122.977997,123.260002,123.260002,0
2016-05-19,123.629997,123.768997,122.967003,123.580002,123.580002,0
2016-05-20,123.119003,124.033997,123.084000,123.099998,123.099998,0
2016-05-23,123.489998,123.495003,122.389999,123.500000,123.500000,0
2016-05-24,122.620003,122.709999,122.347000,122.623001,122.623001,0
2016-05-25,122.669998,123.099998,122.519997,122.680000,122.680000,0
2016-05-26,122.822998,123.057999,122.269997,122.844002,122.844002,0
2016-05-27,122.764000,123.063004,122.220001,122.775002,122.775002,0
2016-05-30,123.033997,123.884003,122.931999,123.040001,123.040001,0
2016-05-31,123.579002,124.180000,123.320000,123.559998,123.559998,0
2016-06-01,123.203003,123.310997,121.900002,123.220001,123.220001,0
2016-06-02,122.421997,122.484001,121.088997,122.470001,122.470001,0
2016-06-03,121.455002,121.648003,120.929001,121.387001,121.387001,0
2016-06-06,121.095001,122.078003,120.917999,121.110001,121.110001,0
2016-06-07,122.043999,122.651001,121.693001,122.070000,122.070000,0
2016-06-08,121.783997,121.878998,121.330002,121.790001,121.790001,0
2016-06-09,121.780998,121.856003,120.338997,121.774002,121.774002,0
2016-06-10,121.103996,121.156998,120.440002,121.142998,121.142998,0
2016-06-13,119.679001,120.291000,119.003998,119.691002,119.691002,0
2016-06-14,119.858002,120.099998,118.514000,119.917000,119.917000,0
2016-06-15,118.904999,119.431000,118.723999,118.922997,118.922997,0
2016-06-16,119.214996,119.214996,115.515999,119.194000,119.194000,0
2016-06-17,118.051003,118.066002,116.914001,117.900002,117.900002,0
2016-06-20,118.779999,119.120003,118.000000,118.728996,118.728996,0
2016-06-21,117.511002,118.639000,117.339996,117.545998,117.545998,0
2016-06-22,117.739998,118.602997,117.448997,117.752998,117.752998,0
2016-06-23,118.481003,120.787003,118.176003,118.519997,118.519997,0
2016-06-24,118.852997,119.378998,109.598999,118.804001,118.804001,0
2016-06-27,112.824997,113.180000,111.419998,112.749001,112.749001,0
2016-06-28,112.059998,113.692001,111.938004,112.126999,112.126999,0
2016-06-29,113.728996,114.293999,112.956001,113.718002,113.718002,0
2016-06-30,114.262001,114.744003,113.507004,114.327003,114.327003,0
2016-07-01,114.431000,114.551003,113.699997,114.460999,114.460999,0
2016-07-04,114.036003,114.500000,113.970001,114.045998,114.045998,0
2016-07-05,114.250999,114.250999,112.475998,114.250000,114.250000,0
2016-07-06,111.933998,112.051003,110.852997,111.875999,111.875999,0
2016-07-07,112.178001,112.290001,111.317001,112.239998,112.239998,0
2016-07-08,111.522003,111.818001,110.886002,111.529999,111.529999,0
2016-07-11,111.183998,113.544998,111.135002,111.202003,111.202003,0
2016-07-12,113.348000,116.050003,113.294998,113.357002,113.357002,0
2016-07-13,115.822998,116.209000,114.967003,115.859001,115.859001,0
2016-07-14,115.432999,118.005997,115.432999,115.473999,115.473999,0
2016-07-15,116.802002,118.383003,116.777000,116.830002,116.830002,0
2016-07-18,116.571999,117.620003,116.367996,116.573997,116.573997,0
2016-07-19,117.482002,117.558998,116.799004,117.504997,117.504997,0
2016-07-20,116.884003,117.528000,116.545998,116.889000,116.889000,0
2016-07-21,118.046997,118.435997,116.181000,118.111000,118.111000,0
2016-07-22,116.695999,117.261002,116.426003,116.719002,116.719002,0
2016-07-25,116.567001,116.931000,116.300003,116.625999,116.625999,0
2016-07-26,116.025002,116.056999,114.489998,116.028999,116.028999,0
2016-07-27,115.172997,117.102997,115.172997,115.197998,115.197998,0
2016-07-28,116.189003,116.422997,115.849998,116.174004,116.174004,0
2016-07-29,116.113998,116.150002,113.998001,116.091003,116.091003,0
2016-08-01,114.286003,114.728996,114.029999,114.272003,114.272003,0
2016-08-02,114.250999,114.768997,113.168999,114.305000,114.305000,0
2016-08-03,113.382004,113.602997,112.959999,113.360001,113.360001,0
2016-08-04,112.959000,113.230003,112.492996,113.003998,113.003998,0
2016-08-05,112.709000,112.878998,112.337997,112.672997,112.672997,0
2016-08-08,113.124001,113.714996,113.005997,113.234001,113.234001,0
2016-08-09,113.392998,113.577003,113.035004,113.384003,113.384003,0
2016-08-10,113.321999,113.458000,112.807999,113.305000,113.305000,0
2016-08-11,113.119003,113.338997,112.714996,113.117996,113.117996,0
2016-08-12,113.393997,114.019997,112.755997,113.397003,113.397003,0
2016-08-15,113.041000,113.265999,112.681000,113.075996,113.075996,0
2016-08-16,113.212997,113.222000,112.366997,113.204002,113.204002,0
2016-08-17,113.013000,113.876999,112.834999,112.982002,112.982002,0
2016-08-18,112.851997,113.679001,112.680000,112.875999,112.875999,0
2016-08-19,113.612999,113.863998,113.209999,113.612000,113.612000,0
2016-08-22,113.587997,113.819000,113.400002,113.577003,113.577003,0
2016-08-23,113.498001,113.717003,113.278000,113.471001,113.471001,0
2016-08-24,113.396004,113.550003,112.811996,113.358002,113.358002,0
2016-08-25,113.216003,113.561996,113.089996,113.223999,113.223999,0
2016-08-26,113.492996,113.802002,113.172997,113.500999,113.500999,0
2016-08-29,114.139999,114.675003,114.012001,114.123001,114.123001,0
2016-08-30,113.927002,114.774002,113.857002,113.945000,113.945000,0
2016-08-31,114.691002,115.335999,114.690002,114.708000,114.708000,0
2016-09-01,115.252998,115.813004,115.024002,115.259003,115.259003,0
2016-09-02,115.620003,116.332001,115.510002,115.629997,115.629997,0
2016-09-05,115.991997,116.079002,115.126999,115.973999,115.973999,0
2016-09-06,115.428001,115.667999,114.750999,115.422997,115.422997,0
2016-09-07,114.195999,114.389999,113.839996,114.225998,114.225998,0
2016-09-08,114.422997,115.178001,114.157997,114.442001,114.442001,0
2016-09-09,115.271004,115.904999,115.000000,115.279999,115.279999,0
2016-09-12,115.219002,115.461998,114.250000,115.146004,115.146004,0
2016-09-13,114.375000,115.101997,113.947998,114.375999,114.375999,0
2016-09-14,115.014000,116.070999,114.975998,114.959999,114.959999,0
2016-09-15,115.279999,115.405998,114.656998,115.320000,115.320000,0
2016-09-16,114.709000,114.794998,113.940002,114.690002,114.690002,0
2016-09-19,114.172997,114.186996,113.478996,114.151001,114.151001,0
2016-09-20,113.897003,114.014999,113.556000,113.847000,113.847000,0
2016-09-21,113.318001,114.383003,112.097000,113.264999,113.264999,0
2016-09-22,112.339996,113.446999,112.098999,112.347000,112.347000,0
2016-09-23,112.956001,113.410004,112.882004,113.021004,113.021004,0
2016-09-26,113.379997,113.483002,112.863998,113.377998,113.377998,0
2016-09-27,112.922997,113.544998,112.247002,112.904999,112.904999,0
2016-09-28,112.685997,113.080002,112.519997,112.689003,112.689003,0
2016-09-29,113.289001,114.171997,113.264000,113.269997,113.269997,0
2016-09-30,113.517998,114.045998,112.599998,113.535004,113.535004,0
2016-10-03,114.054001,114.094002,113.633003,114.070000,114.070000,0
2016-10-04,114.150002,115.332001,114.093002,114.123001,114.123001,0
2016-10-05,115.271004,115.978996,115.129997,115.308998,115.308998,0
2016-10-06,115.922997,116.269997,115.735001,115.934998,115.934998,0
2016-10-07,115.622002,115.711998,115.105003,115.605003,115.605003,0
2016-10-10,115.349998,115.716003,115.059998,115.320999,115.320999,0
2016-10-11,115.541000,115.787003,114.279999,115.491997,115.491997,0
2016-10-12,114.250000,115.124001,114.037003,114.285004,114.285004,0
2016-10-13,114.857002,115.116997,113.942001,114.847000,114.847000,0
2016-10-14,114.611000,115.036003,114.358002,114.587997,114.587997,0
2016-10-17,114.132004,114.559998,114.056000,114.087997,114.087997,0
2016-10-18,114.334000,114.667000,114.017998,114.370003,114.370003,0
2016-10-19,114.000000,114.153000,113.150002,113.988998,113.988998,0
2016-10-20,113.503998,114.386002,113.366997,113.455002,113.455002,0
2016-10-21,113.806999,113.806999,112.607002,113.780998,113.780998,0
2016-10-24,113.051003,113.558998,112.844002,113.066002,113.066002,0
2016-10-25,113.403999,113.898003,113.402000,113.420998,113.420998,0
2016-10-26,113.371002,114.021004,113.273003,113.385002,113.385002,0
2016-10-27,114.066002,114.838997,113.723000,114.074997,114.074997,0
2016-10-28,114.655998,115.304001,114.580002,114.643997,114.643997,0
2016-10-31,114.835999,115.194000,114.791000,114.849998,114.849998,0
2016-11-01,115.007004,115.656998,114.829002,114.992996,114.992996,0
2016-11-02,115.097000,115.110001,114.370003,115.077003,115.077003,0
2016-11-03,114.693001,114.757004,114.029999,114.695000,114.695000,0
2016-11-04,114.383003,114.774002,114.139999,114.384003,114.384003,0
2016-11-07,115.583000,115.757004,115.268997,115.635002,115.635002,0
2016-11-08,115.407997,115.809998,115.126999,115.401001,115.401001,0
2016-11-09,115.679001,115.915001,113.836998,115.707001,115.707001,0
2016-11-10,115.572998,116.544998,114.980003,115.578003,115.578003,0
2016-11-11,116.278000,116.478996,115.321999,116.357002,116.357002,0
2016-11-14,115.657997,116.346001,115.550003,115.666000,115.666000,0
2016-11-15,116.267998,117.005997,116.080002,116.280998,116.280998,0
2016-11-16,116.889999,117.468002,116.813499,116.932999,116.932999,0
2016-11-17,116.463997,117.203003,116.278000,116.469002,116.469002,0
2016-11-18,117.087997,117.454002,116.801003,117.094002,117.094002,0
2016-11-21,117.401001,117.962997,117.319000,117.436996,117.436996,0
2016-11-22,117.723999,118.001999,117.417000,117.705002,117.705002,0
2016-11-23,118.016998,118.947998,117.720001,118.019997,118.019997,0
2016-11-24,118.632004,119.697998,118.500999,118.676003,118.676003,0
2016-11-25,119.614998,120.143997,119.330002,119.619003,119.619003,0
2016-11-28,119.510002,119.628998,118.790001,119.529999,119.529999,0
2016-11-29,118.599998,119.911003,118.599998,118.598999,118.598999,0
2016-11-30,119.776001,120.871002,119.462997,119.742996,119.742996,0
2016-12-01,121.434998,121.651001,120.842003,121.470001,121.470001,0
2016-12-02,121.439003,121.879997,120.911003,121.445000,121.445000,0
2016-12-05,119.982002,123.176003,119.512001,120.119003,120.119003,0
2016-12-06,122.490997,122.924004,122.113998,122.452003,122.452003,0
2016-12-07,122.259003,122.581001,122.069000,122.240997,122.240997,0
2016-12-08,122.387001,123.264999,121.059998,122.345001,122.345001,0
2016-12-09,121.112999,121.674004,121.059998,121.150002,121.150002,0
2016-12-12,121.725998,122.915001,121.585999,121.718002,121.718002,0
2016-12-13,122.349998,122.765999,122.150002,122.355003,122.355003,0
2016-12-14,122.428001,122.654999,122.135002,122.434998,122.434998,0
2016-12-15,123.237999,124.060997,122.681000,123.207001,123.207001,0
2016-12-16,123.214996,123.606003,123.003998,123.163002,123.163002,0
2016-12-19,123.069000,123.094002,121.916000,123.056000,123.056000,0
2016-12-20,121.766998,122.783997,121.741997,121.771004,121.771004,0
2016-12-21,122.431000,122.801003,122.087502,122.500000,122.500000,0
2016-12-22,122.620003,123.168999,122.500000,122.613998,122.613998,0
2016-12-23,122.686996,122.740997,122.370003,122.674004,122.674004,0
2016-12-26,122.612000,122.634003,122.199997,122.616997,122.616997,0
2016-12-27,122.515999,122.971001,122.444000,122.509003,122.509003,0
2016-12-28,122.888000,123.218002,122.140999,122.893997,122.893997,0
2016-12-29,121.910004,122.233002,121.559998,121.962997,121.962997,0
2016-12-30,122.929001,123.724998,122.540001,122.926003,122.926003,0
2017-01-02,122.919998,123.475998,122.760002,122.930000,122.930000,0
2017-01-03,122.850998,123.317001,122.525002,122.870003,122.870003,0
2017-01-04,122.583000,122.967003,122.492996,122.570000,122.570000,0
2017-01-05,122.902000,123.001999,122.084999,122.957001,122.957001,0
2017-01-06,122.273003,123.199997,122.262001,122.230003,122.230003,0
2017-01-09,123.363998,123.699997,122.431000,123.345001,123.345001,0
2017-01-10,122.765999,122.925003,122.232597,122.792999,122.792999,0
2017-01-11,122.264000,122.609001,121.945999,122.275002,122.275002,0
2017-01-12,121.899002,122.012001,121.169998,121.942001,121.942001,0
2017-01-13,121.751999,122.391998,121.663002,121.709999,121.709999,0
2017-01-16,121.412003,121.632004,120.750000,121.389999,121.389999,0
2017-01-17,121.005997,121.367996,120.557999,121.028999,121.028999,0
2017-01-18,120.778999,121.252998,120.648003,120.738998,120.738998,0
2017-01-19,121.953003,122.417999,121.789001,121.955002,121.955002,0
2017-01-20,122.480003,122.846001,122.367996,122.529999,122.529999,0
2017-01-23,121.941002,122.200996,121.421997,121.922997,121.922997,0
2017-01-24,121.375000,121.898003,121.204002,121.337997,121.337997,0
2017-01-25,122.169998,122.228996,121.628998,122.128998,122.128998,0
2017-01-26,121.724998,122.651001,121.690002,121.790001,121.790001,0
2017-01-27,122.253998,123.297997,122.237000,122.264000,122.264000,0
2017-01-30,122.925003,123.011002,121.542000,122.849998,122.849998,0
2017-01-31,121.723999,122.195999,121.033997,121.718002,121.718002,0
2017-02-01,121.785004,122.490997,121.785004,121.776001,121.776001,0
2017-02-02,121.933998,121.963997,121.268997,121.991997,121.991997,0
2017-02-03,121.377998,121.758003,121.112000,121.369003,121.369003,0
2017-02-06,121.455002,121.466003,120.132004,121.452003,121.452003,0
2017-02-07,120.098000,120.130997,119.526001,120.132004,120.132004,0
2017-02-08,120.027000,120.080002,119.338997,120.000000,120.000000,0
2017-02-09,119.697998,120.683998,119.660004,119.693001,119.693001,0
2017-02-10,120.879997,121.332001,120.499001,120.896004,120.896004,0
2017-02-13,121.022003,121.148003,120.726997,120.961998,120.961998,0
2017-02-14,120.484001,120.915001,120.231003,120.501999,120.501999,0
2017-02-15,120.884003,121.241997,120.709503,120.893997,120.893997,0
2017-02-16,121.000000,121.136002,120.739998,121.035004,121.035004,0
2017-02-17,120.904999,121.089996,119.879997,120.916000,120.916000,0
2017-02-20,119.969002,120.296997,119.769997,119.976997,119.976997,0
2017-02-21,120.153999,120.301003,119.566002,120.172997,120.172997,0
2017-02-22,119.809998,119.844002,118.580002,119.824997,119.824997,0
2017-02-23,119.625999,119.689003,119.153999,119.655998,119.655998,0
2017-02-24,119.260002,119.491997,118.714996,119.261002,119.261002,0
2017-02-27,118.364998,119.099998,118.248001,118.384003,118.384003,0
2017-02-28,119.299004,119.362000,118.712997,119.323997,119.323997,0
2017-03-01,119.460999,120.195999,119.396004,119.499001,119.499001,0
2017-03-02,120.210999,120.476997,119.970001,120.223999,120.223999,0
2017-03-03,120.127998,120.938004,120.010002,120.136002,120.136002,0
2017-03-06,120.855003,120.855003,120.361000,120.901001,120.901001,0
2017-03-07,120.528999,120.705002,120.379997,120.513000,120.513000,0
2017-03-08,120.393997,121.097000,120.000000,120.410004,120.410004,0
2017-03-09,120.621002,121.834999,120.500000,120.643997,120.643997,0
2017-03-10,121.813004,122.733002,121.813004,121.795998,121.795998,0
2017-03-13,122.667000,122.878998,122.160004,122.664001,122.664001,0
2017-03-14,122.384003,122.601997,121.821999,122.387001,122.387001,0
2017-03-15,121.674004,122.051003,121.667000,121.669998,121.669998,0
2017-03-16,121.757004,121.810997,121.181000,121.764999,121.764999,0
2017-03-17,122.101997,122.250000,120.817001,122.096001,122.096001,0
2017-03-20,121.036003,121.415001,120.989998,121.035004,121.035004,0
2017-03-21,120.862999,121.828003,120.724998,120.850998,120.850998,0
2017-03-22,120.607002,120.725998,119.764000,120.587997,120.587997,0
2017-03-23,120.115997,120.294998,119.329002,120.178001,120.178001,0
2017-03-24,119.686996,120.143997,119.526001,119.698997,119.698997,0
2017-03-27,119.889999,120.313004,119.547997,119.915001,119.915001,0
2017-03-28,120.290001,120.379997,119.700996,120.303001,120.303001,0
2017-03-29,120.269997,120.439003,119.016998,120.300003,120.300003,0
2017-03-30,119.556000,119.827003,119.150002,119.570000,119.570000,0
2017-03-31,119.413002,119.805000,119.105202,119.440002,119.440002,0
2017-04-03,118.739998,119.040001,118.141998,118.707001,118.707001,0
2017-04-04,118.112999,118.181000,117.419998,118.119003,118.119003,0
2017-04-05,118.346001,118.763000,118.019997,118.389999,118.389999,0
2017-04-06,117.818001,118.394997,117.385002,117.792000,117.792000,0
2017-04-07,118.016998,118.156998,117.363998,118.033997,118.033997,0
2017-04-10,117.688004,118.035004,117.589996,117.692001,117.692001,0
2017-04-11,117.301003,117.455002,116.432503,117.322998,117.322998,0
2017-04-12,116.250000,116.540001,115.969002,116.250000,116.250000,0
2017-04-13,116.165001,116.442001,115.875504,116.197998,116.197998,0
2017-04-14,115.816002,116.002998,115.339996,115.875999,115.875999,0
2017-04-17,114.905998,115.683998,114.867996,114.931999,114.931999,0
2017-04-18,116.166000,116.407997,115.762001,116.154999,116.154999,0
2017-04-19,116.446999,116.948997,116.275002,116.432999,116.432999,0
2017-04-20,116.620003,117.769997,116.599998,116.605003,116.605003,0
2017-04-21,117.161003,117.294998,116.480003,117.194000,117.194000,0
2017-04-24,119.612999,119.912003,119.004997,119.579002,119.579002,0
2017-04-25,119.130997,121.397003,119.130997,119.116997,119.116997,0
2017-04-26,121.362999,121.973999,120.964996,121.339996,121.339996,0
2017-04-27,121.271004,121.852997,120.621201,121.291000,121.291000,0
2017-04-28,120.848999,121.987999,120.669998,120.834999,120.834999,0
2017-05-01,121.410004,122.044998,121.360001,121.417999,121.417999,0
2017-05-02,122.007004,122.589996,121.989998,121.968002,121.968002,0
2017-05-03,122.463997,122.764000,122.300003,122.462997,122.462997,0
2017-05-04,122.818001,123.626999,122.599998,122.799004,122.799004,0
2017-05-05,123.569000,123.893997,122.931999,123.581001,123.581001,0
2017-05-08,123.581001,123.997002,123.000000,123.557999,123.557999,0
2017-05-09,123.699997,124.527000,123.657997,123.708000,123.708000,0
2017-05-10,123.764999,124.313004,123.516998,123.739998,123.739998,0
2017-05-11,124.204002,124.401001,123.342003,124.230003,124.230003,0
2017-05-12,123.644997,123.945999,123.322998,123.648003,123.648003,0
2017-05-15,123.777000,124.883003,123.772003,123.769997,123.769997,0
2017-05-16,124.780998,125.790001,124.599998,124.782997,124.782997,0
2017-05-17,125.060997,125.065002,123.949501,124.966003,124.966003,0
2017-05-18,123.934998,124.100998,122.572998,123.959999,123.959999,0
2017-05-19,123.782997,124.910004,123.379997,123.800003,123.800003,0
2017-05-22,124.637001,125.271004,124.140999,124.684998,124.684998,0
2017-05-23,124.667000,125.345001,124.559998,124.621002,124.621002,0
2017-05-24,125.148003,125.385002,124.910698,125.153999,125.153999,0
2017-05-25,125.264000,125.776001,125.190002,125.244003,125.244003,0
2017-05-26,125.230003,125.280998,124.160004,125.249001,125.249001,0
2017-05-29,124.338997,124.625000,124.199997,124.328003,124.328003,0
2017-05-30,123.742996,124.371002,123.177002,123.723000,123.723000,0
2017-05-31,123.878998,124.512001,123.760002,123.800003,123.800003,0
2017-06-01,124.483002,125.072998,124.483002,124.510002,124.510002,0
2017-06-02,124.973000,125.294998,124.436996,124.956001,124.956001,0
2017-06-05,124.566002,124.698997,124.190002,124.602997,124.602997,0
2017-06-06,124.266998,124.348000,122.955002,124.247002,124.247002,0
